card_id,customer_id,card_brand,card_type,card_number_last_4,card_number_hash,cardholder_name,expiry_month,expiry_year,is_default,card_status,issued_date,created_at
CARD_00000356,CUST_000214,Discover,Credit,1340,hash_0923103695581340,Michele Jenkins,8,2030,False,Active,2022-07-09,2026-03-10 09:14:45.839132
CARD_00000357,CUST_000215,Discover,Business,6003,hash_4225713600966003,Peter Colon,5,2029,True,Active,2026-01-11,2026-03-10 09:14:45.840020
CARD_00000358,CUST_000215,Discover,Credit,8629,hash_6906069782338629,Peter Colon,5,2031,False,Blocked,2022-12-03,2026-03-10 09:14:45.840876
CARD_00000359,CUST_000216,Mastercard,Business,6574,hash_1681631640426574,Melissa Sanders,2,2025,True,Expired,2026-01-22,2026-03-10 09:14:45.841732
CARD_00000360,CUST_000217,Visa,Business,4688,hash_8625612395084688,Brandon Bennett,1,2031,True,Active,2023-03-03,2026-03-10 09:14:45.842540
CARD_00000361,CUST_000218,Visa,Debit,4940,hash_0043032180634940,Glenn Morales,6,2029,True,Expired,2025-04-24,2026-03-10 09:14:45.843346
CARD_00000362,CUST_000218,Mastercard,Debit,3073,hash_3353454689663073,Glenn Morales,1,2029,False,Blocked,2024-08-29,2026-03-10 09:14:45.844115
CARD_00000363,CUST_000219,American Express,Business,0498,hash_7728201591500498,Wesley Bush,8,2027,True,Active,2024-07-20,2026-03-10 09:14:45.844899
CARD_00000364,CUST_000220,Mastercard,Credit,5376,hash_0704863881995376,Cathy James,7,2027,True,Expired,2025-06-17,2026-03-10 09:14:45.845717
CARD_00000365,CUST_000220,Visa,Debit,7555,hash_4505158789727555,Cathy James,3,2026,False,Blocked,2023-04-15,2026-03-10 09:14:45.846481
CARD_00000366,CUST_000221,Mastercard,Debit,7868,hash_5916633018977868,Chelsea Hamilton,10,2028,True,Active,2025-08-28,2026-03-10 09:14:45.847269
CARD_00000367,CUST_000222,Mastercard,Business,3871,hash_5273958116113871,Victoria Martinez,8,2028,True,Active,2024-04-05,2026-03-10 09:14:45.848083
CARD_00000368,CUST_000222,Discover,Debit,6473,hash_6594017021436473,Victoria Martinez,12,2030,False,Active,2022-11-30,2026-03-10 09:14:45.848848
CARD_00000369,CUST_000223,Visa,Credit,0022,hash_0734767759150022,Vincent Ferguson,11,2029,True,Active,2023-03-10,2026-03-10 09:14:45.849653
CARD_00000370,CUST_000224,Discover,Business,9107,hash_9239999920799107,Courtney Weber,7,2031,True,Active,2022-04-24,2026-03-10 09:14:45.850429
CARD_00000371,CUST_000225,Discover,Debit,1968,hash_0083423738851968,Morgan Drake,6,2027,True,Expired,2023-02-09,2026-03-10 09:14:45.851225
CARD_00000372,CUST_000226,Visa,Credit,3189,hash_2462540957013189,Vanessa Owens,8,2028,True,Active,2023-05-04,2026-03-10 09:14:45.852029
CARD_00000373,CUST_000226,Visa,Debit,9482,hash_1710928286909482,Vanessa Owens,9,2029,False,Active,2025-03-27,2026-03-10 09:14:45.852794
CARD_00000374,CUST_000227,Visa,Business,4189,hash_7688561800254189,Christopher Davis,4,2028,True,Active,2026-02-02,2026-03-10 09:14:45.853587
CARD_00000375,CUST_000227,American Express,Credit,6106,hash_3435275941996106,Christopher Davis,5,2025,False,Blocked,2025-07-22,2026-03-10 09:14:45.854798
CARD_00000376,CUST_000228,Mastercard,Business,6001,hash_8101695300406001,Wayne Barker,11,2028,True,Expired,2022-09-30,2026-03-10 09:14:45.855587
CARD_00000377,CUST_000228,Visa,Business,4033,hash_0897414503814033,Wayne Barker,6,2026,False,Active,2022-05-21,2026-03-10 09:14:45.856654
CARD_00000378,CUST_000228,Mastercard,Credit,4714,hash_5691955111904714,Wayne Barker,12,2026,False,Active,2022-09-23,2026-03-10 09:14:45.859126
CARD_00000379,CUST_000229,Discover,Debit,2963,hash_5433418191982963,Melissa Mckinney,6,2030,True,Active,2024-06-26,2026-03-10 09:14:45.861541
CARD_00000380,CUST_000230,Mastercard,Credit,9836,hash_2058769758299836,Kimberly Esparza,9,2026,True,Blocked,2023-06-12,2026-03-10 09:14:45.863362
CARD_00000381,CUST_000230,Discover,Business,4808,hash_2845178155794808,Kimberly Esparza,10,2031,False,Active,2024-02-20,2026-03-10 09:14:45.865271
CARD_00000382,CUST_000231,Visa,Business,7991,hash_5021821310597991,Karen Clark,9,2031,True,Blocked,2022-06-23,2026-03-10 09:14:45.866958
CARD_00000383,CUST_000232,Discover,Debit,4373,hash_2250302844324373,Renee Shea,11,2028,True,Blocked,2025-08-03,2026-03-10 09:14:45.868378
CARD_00000384,CUST_000232,Visa,Debit,2720,hash_4333838959692720,Renee Shea,10,2028,False,Active,2024-08-29,2026-03-10 09:14:45.869612
CARD_00000385,CUST_000233,Visa,Debit,3400,hash_9803007107323400,Anthony Munoz,3,2030,True,Active,2025-08-18,2026-03-10 09:14:45.870798
CARD_00000386,CUST_000233,Discover,Credit,5782,hash_1606395785835782,Anthony Munoz,2,2030,False,Active,2025-05-04,2026-03-10 09:14:45.871786
CARD_00000387,CUST_000234,American Express,Debit,5531,hash_1864687530525531,Stacey Price,9,2026,True,Active,2025-07-30,2026-03-10 09:14:45.872626
CARD_00000388,CUST_000234,American Express,Debit,3428,hash_6080462872463428,Stacey Price,10,2025,False,Active,2026-02-01,2026-03-10 09:14:45.873459
CARD_00000389,CUST_000235,Discover,Credit,6307,hash_4823053012876307,Jessica Duffy,4,2027,True,Active,2025-06-19,2026-03-10 09:14:45.874456
CARD_00000390,CUST_000235,American Express,Credit,2300,hash_3381438488182300,Jessica Duffy,1,2025,False,Expired,2022-04-04,2026-03-10 09:14:45.875450
CARD_00000391,CUST_000236,American Express,Debit,7627,hash_2685101099897627,Stephanie Henderson,2,2026,True,Active,2022-07-29,2026-03-10 09:14:45.876329
CARD_00000392,CUST_000237,Discover,Business,6312,hash_7634903009066312,Kayla Wright,8,2029,True,Active,2024-02-13,2026-03-10 09:14:45.877283
CARD_00000393,CUST_000237,Mastercard,Debit,0574,hash_5988300941560574,Kayla Wright,12,2031,False,Blocked,2025-03-28,2026-03-10 09:14:45.878079
CARD_00000394,CUST_000238,Visa,Business,4738,hash_6989964621434738,Laura Martinez,7,2026,True,Expired,2022-11-18,2026-03-10 09:14:45.878907
CARD_00000395,CUST_000239,Discover,Debit,1975,hash_5729905081161975,Sarah Simmons,7,2031,True,Active,2022-11-18,2026-03-10 09:14:45.879722
CARD_00000396,CUST_000240,Visa,Business,7540,hash_8689220431827540,Daniel Caldwell,4,2027,True,Expired,2025-01-01,2026-03-10 09:14:45.880525
CARD_00000397,CUST_000240,Mastercard,Debit,6284,hash_5125384315916284,Daniel Caldwell,8,2027,False,Blocked,2025-07-30,2026-03-10 09:14:45.881299
CARD_00000398,CUST_000240,American Express,Business,9033,hash_9722492797139033,Daniel Caldwell,10,2025,False,Active,2022-10-01,2026-03-10 09:14:45.882043
CARD_00000399,CUST_000241,Mastercard,Business,3842,hash_0597281506263842,Bradley Lee,8,2030,True,Active,2023-06-07,2026-03-10 09:14:45.882864
CARD_00000400,CUST_000242,Visa,Business,1867,hash_5082466239671867,Samuel Hicks,6,2030,True,Active,2022-05-29,2026-03-10 09:14:45.883649
CARD_00000401,CUST_000242,Mastercard,Credit,0710,hash_4803689578930710,Samuel Hicks,7,2028,False,Active,2025-12-07,2026-03-10 09:14:45.884407
CARD_00000402,CUST_000242,Visa,Credit,4569,hash_8256981763174569,Samuel Hicks,1,2028,False,Active,2023-10-10,2026-03-10 09:14:45.885167
CARD_00000403,CUST_000243,Discover,Debit,5754,hash_5903794850555754,Mark Potts,11,2026,True,Active,2022-06-08,2026-03-10 09:14:45.885971
CARD_00000404,CUST_000243,Visa,Credit,0589,hash_4931699104000589,Mark Potts,11,2028,False,Active,2024-01-21,2026-03-10 09:14:45.886739
CARD_00000405,CUST_000244,American Express,Credit,9920,hash_0707047580809920,Tracy Blair,3,2028,True,Active,2025-08-26,2026-03-10 09:14:45.888058
CARD_00000406,CUST_000244,Visa,Business,3014,hash_1870300312813014,Tracy Blair,10,2031,False,Blocked,2025-12-03,2026-03-10 09:14:45.889460
CARD_00000407,CUST_000245,Discover,Business,9824,hash_5107785082599824,Kathleen Stafford,5,2026,True,Blocked,2025-04-04,2026-03-10 09:14:45.890285
CARD_00000408,CUST_000246,Discover,Credit,4240,hash_6833556028554240,Paula Munoz,3,2028,True,Active,2023-12-12,2026-03-10 09:14:45.891106
CARD_00000409,CUST_000247,American Express,Credit,0754,hash_2909569703410754,Devon Raymond,9,2029,True,Active,2026-01-31,2026-03-10 09:14:45.891912
CARD_00000410,CUST_000248,Mastercard,Debit,5751,hash_7980672326825751,David Dominguez,7,2026,True,Active,2025-09-21,2026-03-10 09:14:45.892769
CARD_00000411,CUST_000248,American Express,Business,6554,hash_0064209508106554,David Dominguez,11,2028,False,Active,2023-04-16,2026-03-10 09:14:45.893573
CARD_00000412,CUST_000249,Visa,Debit,3209,hash_8069360424313209,Angela Gallegos,8,2031,True,Blocked,2024-12-30,2026-03-10 09:14:45.894388
CARD_00000413,CUST_000250,American Express,Credit,4902,hash_2430299761024902,Francisco Rodriguez,3,2029,True,Active,2025-12-10,2026-03-10 09:14:45.895249
CARD_00000414,CUST_000251,Mastercard,Business,3444,hash_9930105264863444,Thomas Melton,10,2025,True,Active,2024-07-05,2026-03-10 09:14:45.896048
CARD_00000415,CUST_000252,Visa,Credit,0625,hash_6203520508050625,Carlos Ray,7,2025,True,Expired,2024-02-26,2026-03-10 09:14:45.896888
CARD_00000416,CUST_000252,Discover,Credit,0260,hash_5803979821310260,Carlos Ray,2,2025,False,Active,2025-04-16,2026-03-10 09:14:45.897643
CARD_00000417,CUST_000252,Visa,Debit,3314,hash_6756174604073314,Carlos Ray,1,2025,False,Active,2025-06-27,2026-03-10 09:14:45.898409
CARD_00000418,CUST_000253,Visa,Debit,9613,hash_0365900734679613,Michael Mcdonald,10,2028,True,Active,2022-08-14,2026-03-10 09:14:45.899237
CARD_00000419,CUST_000254,American Express,Debit,8164,hash_2989271210178164,Stephanie Sutton,3,2025,True,Active,2025-09-21,2026-03-10 09:14:45.900037
CARD_00000420,CUST_000255,Discover,Credit,3989,hash_4637948880123989,Mario Downs,6,2025,True,Blocked,2026-02-02,2026-03-10 09:14:45.900845
CARD_00000421,CUST_000256,Discover,Business,3597,hash_2621973704803597,Gregory Larson,3,2029,True,Active,2024-03-18,2026-03-10 09:14:45.901639
CARD_00000422,CUST_000256,Mastercard,Credit,9330,hash_6778551233709330,Gregory Larson,3,2029,False,Active,2024-12-01,2026-03-10 09:14:45.902394
CARD_00000423,CUST_000257,Mastercard,Credit,1025,hash_0871005864101025,William Adams,8,2027,True,Active,2024-11-22,2026-03-10 09:14:45.903226
CARD_00000424,CUST_000258,Visa,Credit,4855,hash_7211401865864855,Mary Moore,11,2028,True,Expired,2025-02-15,2026-03-10 09:14:45.904352
CARD_00000425,CUST_000259,Discover,Credit,8811,hash_8774822085178811,Jose White,7,2027,True,Active,2024-04-17,2026-03-10 09:14:45.905264
CARD_00000426,CUST_000259,American Express,Debit,8164,hash_7124266165988164,Jose White,6,2025,False,Blocked,2023-07-21,2026-03-10 09:14:45.906056
CARD_00000427,CUST_000259,Visa,Credit,4866,hash_0831714570034866,Jose White,8,2031,False,Active,2025-09-11,2026-03-10 09:14:45.906861
CARD_00000428,CUST_000260,American Express,Business,9040,hash_5824194717399040,Andrew Hunt,7,2027,True,Blocked,2023-04-18,2026-03-10 09:14:45.907692
CARD_00000429,CUST_000261,Visa,Credit,3082,hash_7261057098223082,Lisa Dean,10,2028,True,Active,2023-12-13,2026-03-10 09:14:45.909435
CARD_00000430,CUST_000261,American Express,Debit,4659,hash_4467363253284659,Lisa Dean,5,2031,False,Active,2022-08-21,2026-03-10 09:14:45.911455
CARD_00000431,CUST_000262,Mastercard,Debit,2753,hash_2120751756062753,Carolyn Rose,11,2025,True,Expired,2024-10-31,2026-03-10 09:14:45.912786
CARD_00000432,CUST_000263,Discover,Credit,3190,hash_2774797218183190,David Rasmussen,4,2025,True,Blocked,2025-07-14,2026-03-10 09:14:45.913889
CARD_00000433,CUST_000263,American Express,Credit,8601,hash_8509581513768601,David Rasmussen,6,2031,False,Expired,2025-09-23,2026-03-10 09:14:45.914909
CARD_00000434,CUST_000263,Visa,Business,2915,hash_6550492692462915,David Rasmussen,8,2028,False,Active,2024-09-28,2026-03-10 09:14:45.915778
CARD_00000435,CUST_000264,Visa,Debit,6860,hash_4020392382556860,Jordan Glover,8,2029,True,Expired,2026-03-02,2026-03-10 09:14:45.916638
CARD_00000436,CUST_000264,American Express,Business,7410,hash_4412986021087410,Jordan Glover,7,2029,False,Active,2025-11-08,2026-03-10 09:14:45.917391
CARD_00000437,CUST_000264,American Express,Business,3135,hash_0166954228383135,Jordan Glover,6,2029,False,Active,2022-12-19,2026-03-10 09:14:45.918161
CARD_00000438,CUST_000265,Discover,Business,3898,hash_5082921725163898,Taylor Cruz,7,2031,True,Active,2026-02-14,2026-03-10 09:14:45.918959
CARD_00000439,CUST_000266,American Express,Credit,1386,hash_9678699785911386,Wayne Romero,2,2027,True,Active,2023-04-23,2026-03-10 09:14:45.919756
CARD_00000440,CUST_000267,Discover,Credit,2521,hash_1353835599072521,Kristi Bailey,5,2030,True,Active,2022-05-26,2026-03-10 09:14:45.922024
CARD_00000441,CUST_000267,American Express,Credit,0226,hash_6235265843290226,Kristi Bailey,7,2029,False,Active,2023-10-31,2026-03-10 09:14:45.924385
CARD_00000442,CUST_000268,American Express,Debit,6350,hash_8667520600896350,Morgan Kennedy,7,2028,True,Blocked,2023-09-19,2026-03-10 09:14:45.926861
CARD_00000443,CUST_000269,Visa,Credit,7506,hash_0320147033467506,Tyler Sanchez,3,2031,True,Expired,2024-11-27,2026-03-10 09:14:45.928998
CARD_00000444,CUST_000270,American Express,Business,2132,hash_7695880007962132,Elizabeth Torres,7,2026,True,Active,2024-06-28,2026-03-10 09:14:45.929962
CARD_00000445,CUST_000271,American Express,Business,2942,hash_1696373634692942,Roberto Rasmussen,5,2030,True,Active,2023-02-26,2026-03-10 09:14:45.930822
CARD_00000446,CUST_000271,Mastercard,Credit,9257,hash_6088489542739257,Roberto Rasmussen,9,2030,False,Blocked,2024-06-20,2026-03-10 09:14:45.931595
CARD_00000447,CUST_000272,American Express,Credit,1909,hash_1811223681381909,Christina Turner,8,2025,True,Active,2025-11-24,2026-03-10 09:14:45.932433
CARD_00000448,CUST_000272,American Express,Debit,5949,hash_7183032567155949,Christina Turner,10,2031,False,Expired,2026-02-06,2026-03-10 09:14:45.933214
CARD_00000449,CUST_000273,American Express,Business,4217,hash_2143765129884217,Derek Jacobson,6,2026,True,Active,2024-01-23,2026-03-10 09:14:45.934028
CARD_00000450,CUST_000274,Visa,Credit,8802,hash_9192042075828802,James Castillo,6,2028,True,Blocked,2022-11-04,2026-03-10 09:14:45.934843
CARD_00000451,CUST_000275,Mastercard,Credit,9611,hash_3334478160039611,Sandra Jones,1,2026,True,Active,2025-07-17,2026-03-10 09:14:45.935654
CARD_00000452,CUST_000275,Discover,Debit,3206,hash_5919986081383206,Sandra Jones,6,2026,False,Expired,2025-01-25,2026-03-10 09:14:45.936496
CARD_00000453,CUST_000275,Mastercard,Debit,7369,hash_3597239039987369,Sandra Jones,3,2025,False,Active,2024-03-07,2026-03-10 09:14:45.937339
CARD_00000454,CUST_000276,American Express,Credit,8164,hash_9590532168258164,Danny Bradford,5,2027,True,Blocked,2024-11-10,2026-03-10 09:14:45.938200
CARD_00000455,CUST_000276,Mastercard,Debit,5438,hash_8983218154435438,Danny Bradford,6,2027,False,Expired,2022-10-26,2026-03-10 09:14:45.939099
CARD_00000456,CUST_000277,Mastercard,Debit,7723,hash_2950495782137723,Ashley Wells,3,2026,True,Active,2023-08-19,2026-03-10 09:14:45.939968
CARD_00000457,CUST_000277,American Express,Business,0319,hash_4218080656220319,Ashley Wells,8,2027,False,Blocked,2024-05-03,2026-03-10 09:14:45.940993
CARD_00000458,CUST_000278,Visa,Debit,7076,hash_0702478682497076,Brandi Giles,1,2029,True,Blocked,2025-11-23,2026-03-10 09:14:45.942090
CARD_00000459,CUST_000278,Mastercard,Credit,5201,hash_9501419057775201,Brandi Giles,5,2029,False,Active,2026-02-23,2026-03-10 09:14:45.942858
CARD_00000460,CUST_000278,Mastercard,Credit,9294,hash_0081693674039294,Brandi Giles,10,2029,False,Active,2022-06-17,2026-03-10 09:14:45.943644
CARD_00000461,CUST_000279,American Express,Credit,8443,hash_2092895537468443,Jeffrey Bell,6,2026,True,Active,2022-12-14,2026-03-10 09:14:45.944431
CARD_00000462,CUST_000280,Discover,Credit,1933,hash_7154244422361933,Julie Beasley,1,2026,True,Active,2022-11-06,2026-03-10 09:14:45.945258
CARD_00000463,CUST_000280,Discover,Debit,5969,hash_7479296348635969,Julie Beasley,9,2028,False,Active,2023-07-14,2026-03-10 09:14:45.946012
CARD_00000464,CUST_000281,Discover,Credit,9949,hash_0801786265129949,Shelly Deleon,4,2026,True,Expired,2024-09-25,2026-03-10 09:14:45.946814
CARD_00000465,CUST_000282,American Express,Business,0552,hash_9275118698540552,Tyler Roy,3,2031,True,Active,2022-05-11,2026-03-10 09:14:45.947629
CARD_00000466,CUST_000282,Visa,Debit,6877,hash_1991296268936877,Tyler Roy,9,2030,False,Expired,2025-08-07,2026-03-10 09:14:45.948397
CARD_00000467,CUST_000283,American Express,Credit,7014,hash_7437654491377014,Christopher Wright,9,2026,True,Active,2024-09-03,2026-03-10 09:14:45.949181
CARD_00000468,CUST_000283,Mastercard,Business,0528,hash_6940576143890528,Christopher Wright,5,2029,False,Active,2025-07-06,2026-03-10 09:14:45.949963
CARD_00000469,CUST_000284,Mastercard,Business,5203,hash_7835443158065203,Jesse Pena,9,2031,True,Active,2025-02-10,2026-03-10 09:14:45.950766
CARD_00000470,CUST_000284,American Express,Business,5826,hash_1972672172605826,Jesse Pena,6,2027,False,Active,2023-08-25,2026-03-10 09:14:45.951556
CARD_00000471,CUST_000284,Discover,Debit,5644,hash_3577445969635644,Jesse Pena,2,2031,False,Active,2023-10-29,2026-03-10 09:14:45.952303
CARD_00000472,CUST_000285,Visa,Credit,9372,hash_2269378243959372,Ethan Williams,11,2029,True,Expired,2023-11-12,2026-03-10 09:14:45.953100
CARD_00000473,CUST_000286,Discover,Credit,0701,hash_4787723348890701,John Saunders,7,2031,True,Active,2025-05-30,2026-03-10 09:14:45.954076
CARD_00000474,CUST_000287,American Express,Business,5644,hash_8778927076705644,Robert Cannon,7,2031,True,Active,2024-06-16,2026-03-10 09:14:45.954997
CARD_00000475,CUST_000288,Visa,Debit,7346,hash_0137950946587346,Isabel Quinn,8,2029,True,Active,2023-05-21,2026-03-10 09:14:45.955871
CARD_00000476,CUST_000289,American Express,Business,6082,hash_3707403137406082,Sheila Green,12,2027,True,Active,2025-03-21,2026-03-10 09:14:45.956720
CARD_00000477,CUST_000290,Discover,Business,6484,hash_5045704217696484,Victoria Dennis,2,2027,True,Expired,2023-04-09,2026-03-10 09:14:45.957580
CARD_00000478,CUST_000290,Visa,Business,4786,hash_2644569978344786,Victoria Dennis,5,2027,False,Active,2026-01-29,2026-03-10 09:14:45.958401
CARD_00000479,CUST_000291,Visa,Business,6353,hash_9343107345776353,Theodore Washington,7,2028,True,Expired,2024-05-05,2026-03-10 09:14:45.959229
CARD_00000480,CUST_000291,Visa,Credit,7364,hash_0499368438487364,Theodore Washington,10,2028,False,Active,2025-04-08,2026-03-10 09:14:45.960040
CARD_00000481,CUST_000292,Discover,Business,3912,hash_8531214541483912,Jeffery Mccarty,3,2025,True,Active,2025-05-01,2026-03-10 09:14:45.960853
CARD_00000482,CUST_000293,American Express,Business,4080,hash_6618842225374080,Kyle Ortiz,6,2025,True,Active,2022-10-25,2026-03-10 09:14:45.961692
CARD_00000483,CUST_000293,Mastercard,Business,8644,hash_4969785878938644,Kyle Ortiz,1,2026,False,Blocked,2023-03-29,2026-03-10 09:14:45.962500
CARD_00000484,CUST_000294,Discover,Credit,2595,hash_4082213189672595,Kevin Hall,1,2030,True,Active,2024-04-02,2026-03-10 09:14:45.963312
CARD_00000485,CUST_000294,American Express,Business,4609,hash_2299743880174609,Kevin Hall,12,2029,False,Active,2023-03-31,2026-03-10 09:14:45.964147
CARD_00000486,CUST_000295,Mastercard,Business,2432,hash_1183369912252432,William Reyes,8,2030,True,Expired,2024-11-08,2026-03-10 09:14:45.964949
CARD_00000487,CUST_000296,Visa,Credit,2024,hash_6129936126692024,Mary Johnson,7,2028,True,Active,2022-12-26,2026-03-10 09:14:45.965774
CARD_00000488,CUST_000297,Mastercard,Debit,9701,hash_0512355646109701,Kenneth Graham,11,2028,True,Active,2024-02-09,2026-03-10 09:14:45.966604
CARD_00000489,CUST_000298,Discover,Debit,4574,hash_6732089558054574,Carl Fields,2,2028,True,Active,2024-08-16,2026-03-10 09:14:45.967474
CARD_00000490,CUST_000299,Discover,Debit,1028,hash_2927604830741028,Paula Williams,1,2028,True,Blocked,2025-06-17,2026-03-10 09:14:45.968271
CARD_00000491,CUST_000299,American Express,Credit,6128,hash_7973786187426128,Paula Williams,4,2028,False,Active,2026-03-09,2026-03-10 09:14:45.969089
CARD_00000492,CUST_000300,American Express,Debit,5648,hash_2145059235785648,Rachel Pearson,4,2026,True,Expired,2022-07-06,2026-03-10 09:14:45.969914
CARD_00000493,CUST_000300,Mastercard,Debit,9487,hash_0448046556549487,Rachel Pearson,12,2031,False,Blocked,2025-07-26,2026-03-10 09:14:45.970997
CARD_00000494,CUST_000300,Discover,Debit,4059,hash_3942764924294059,Rachel Pearson,4,2028,False,Blocked,2022-12-24,2026-03-10 09:14:45.971802
CARD_00000495,CUST_000301,American Express,Business,4871,hash_0927561577354871,Tracy Wells,12,2029,True,Active,2022-08-11,2026-03-10 09:14:45.972675
CARD_00000496,CUST_000301,Discover,Credit,7655,hash_0034362675577655,Tracy Wells,10,2027,False,Expired,2022-09-27,2026-03-10 09:14:45.973458
CARD_00000497,CUST_000302,Discover,Debit,8313,hash_0427516647408313,Christopher Ramos,9,2026,True,Expired,2022-07-19,2026-03-10 09:14:45.974320
CARD_00000498,CUST_000303,Mastercard,Debit,6428,hash_1849405608776428,Nicolas Mitchell,7,2027,True,Blocked,2022-07-21,2026-03-10 09:14:45.975148
CARD_00000499,CUST_000303,Discover,Debit,9800,hash_4726121469909800,Nicolas Mitchell,12,2026,False,Blocked,2022-05-22,2026-03-10 09:14:45.975932
CARD_00000500,CUST_000303,Mastercard,Business,6468,hash_8373176388706468,Nicolas Mitchell,2,2029,False,Blocked,2022-09-11,2026-03-10 09:14:45.976789
CARD_00000501,CUST_000304,Discover,Credit,7080,hash_2785911677597080,Jose Weeks,3,2028,True,Active,2024-06-11,2026-03-10 09:14:45.977600
CARD_00000502,CUST_000304,Discover,Credit,1551,hash_4885096586361551,Jose Weeks,4,2029,False,Active,2024-02-19,2026-03-10 09:14:45.978410
CARD_00000503,CUST_000305,Visa,Credit,0671,hash_3825676254930671,Mary King,7,2030,True,Blocked,2024-05-15,2026-03-10 09:14:45.979213
CARD_00000504,CUST_000305,Mastercard,Business,8048,hash_1954196589488048,Mary King,7,2030,False,Active,2022-05-14,2026-03-10 09:14:45.979998
CARD_00000505,CUST_000306,Visa,Credit,9214,hash_0530835678879214,Jack Hodge,1,2027,True,Active,2023-03-11,2026-03-10 09:14:45.980842
CARD_00000506,CUST_000306,Visa,Business,1500,hash_3644073941081500,Jack Hodge,9,2028,False,Expired,2025-02-24,2026-03-10 09:14:45.981663
CARD_00000507,CUST_000307,Discover,Business,9222,hash_5708200550269222,Katrina Wood,12,2031,True,Active,2023-08-30,2026-03-10 09:14:45.982523
CARD_00000508,CUST_000307,Visa,Debit,2839,hash_8137566139952839,Katrina Wood,2,2030,False,Expired,2025-02-11,2026-03-10 09:14:45.983314
CARD_00000509,CUST_000308,Mastercard,Debit,9179,hash_0745118259439179,Todd Choi,7,2027,True,Active,2024-07-15,2026-03-10 09:14:45.984145
CARD_00000510,CUST_000308,Visa,Credit,1581,hash_4156626477651581,Todd Choi,1,2027,False,Active,2023-12-16,2026-03-10 09:14:45.984949
CARD_00000511,CUST_000309,Visa,Debit,4854,hash_7616086512094854,Sean Evans,12,2027,True,Expired,2025-08-15,2026-03-10 09:14:45.985758
CARD_00000512,CUST_000309,Mastercard,Debit,7526,hash_5977483865317526,Sean Evans,10,2031,False,Active,2026-02-03,2026-03-10 09:14:45.986561
CARD_00000513,CUST_000310,American Express,Debit,1060,hash_5486162072761060,Jennifer Newton,6,2029,True,Active,2025-05-06,2026-03-10 09:14:45.987926
CARD_00000514,CUST_000310,Mastercard,Debit,9611,hash_9763003463909611,Jennifer Newton,8,2028,False,Active,2024-10-19,2026-03-10 09:14:45.988984
CARD_00000515,CUST_000311,Visa,Business,9193,hash_1475278411609193,Andrew Nguyen,1,2028,True,Expired,2022-05-26,2026-03-10 09:14:45.989902
CARD_00000516,CUST_000311,Visa,Business,2907,hash_9480418512702907,Andrew Nguyen,1,2029,False,Expired,2025-01-13,2026-03-10 09:14:45.990765
CARD_00000517,CUST_000311,Visa,Debit,8590,hash_7043249272088590,Andrew Nguyen,8,2026,False,Active,2026-01-31,2026-03-10 09:14:45.991713
CARD_00000518,CUST_000312,American Express,Credit,0963,hash_8083339857320963,Anthony Weber,8,2030,True,Expired,2025-12-22,2026-03-10 09:14:45.992565
CARD_00000519,CUST_000313,Visa,Debit,7225,hash_2522549802257225,Troy Marshall,8,2030,True,Active,2026-01-04,2026-03-10 09:14:45.993494
CARD_00000520,CUST_000314,Discover,Business,6297,hash_0735258892236297,Jennifer Allen,11,2030,True,Blocked,2022-07-02,2026-03-10 09:14:45.994419
CARD_00000521,CUST_000314,Visa,Debit,2935,hash_4152541448762935,Jennifer Allen,3,2027,False,Blocked,2024-02-13,2026-03-10 09:14:45.995236
CARD_00000522,CUST_000315,Discover,Credit,6647,hash_2970244919746647,Jennifer Gonzales,9,2028,True,Blocked,2025-10-28,2026-03-10 09:14:45.996063
CARD_00000523,CUST_000316,Visa,Debit,1045,hash_3548983379311045,Joshua Johnson,9,2029,True,Active,2022-05-25,2026-03-10 09:14:45.996888
CARD_00000524,CUST_000317,Visa,Debit,6345,hash_3030477491506345,Nicholas Howe,11,2025,True,Blocked,2025-11-09,2026-03-10 09:14:45.997753
CARD_00000525,CUST_000317,Mastercard,Debit,5052,hash_7470731514125052,Nicholas Howe,7,2026,False,Active,2025-09-10,2026-03-10 09:14:45.998554
CARD_00000526,CUST_000317,Mastercard,Business,2930,hash_8444515378872930,Nicholas Howe,9,2029,False,Active,2024-04-01,2026-03-10 09:14:45.999378
CARD_00000527,CUST_000318,Discover,Business,2854,hash_6094985790962854,Jonathan Stevenson,8,2028,True,Active,2023-06-05,2026-03-10 09:14:46.000209
CARD_00000528,CUST_000319,Mastercard,Business,2866,hash_4967977921302866,Brianna Reid,1,2031,True,Blocked,2025-02-19,2026-03-10 09:14:46.001029
CARD_00000529,CUST_000319,Discover,Business,5685,hash_6729164446875685,Brianna Reid,1,2028,False,Active,2022-05-05,2026-03-10 09:14:46.001840
CARD_00000530,CUST_000320,American Express,Credit,5830,hash_2090504346585830,Kathryn Lewis,1,2026,True,Expired,2025-07-31,2026-03-10 09:14:46.002664
CARD_00000531,CUST_000320,Discover,Business,4931,hash_2155647610844931,Kathryn Lewis,5,2026,False,Active,2024-11-11,2026-03-10 09:14:46.003479
CARD_00000532,CUST_000321,Discover,Debit,9143,hash_5054355516389143,Tanya Gomez,9,2028,True,Active,2026-02-25,2026-03-10 09:14:46.004390
CARD_00000533,CUST_000321,Mastercard,Business,3393,hash_7984001994303393,Tanya Gomez,1,2025,False,Expired,2023-02-23,2026-03-10 09:14:46.005176
