customer_id,first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,customer_segment,account_status,account_open_date,created_at
CUST_000237,Kayla,Wright,tfoster@example.com,(328)541-7722x56053,1964-07-29,"5023 Moyer Grove Apt. 678, Marshberg, MD 98947",Shawfurt,Florida,14883,US,Basic,Active,2022-02-07,2026-03-10 09:14:45.384017
CUST_000238,Laura,Martinez,vincent30@example.net,469-506-7447x16392,1964-04-26,"363 Mccarthy Valleys Apt. 892, Port Brittany, SC 19994",North David,Arizona,36396,US,Basic,Inactive,2022-10-27,2026-03-10 09:14:45.384344
CUST_000239,Sarah,Simmons,christopherwilliams@example.com,743.635.6708x60414,1969-01-27,"0200 Donna Islands, West Thomas, PW 79999",South Jackfort,Mississippi,44316,US,Standard,Active,2023-10-10,2026-03-10 09:14:45.384689
CUST_000240,Daniel,Caldwell,markfigueroa@example.com,001-398-295-3439x6112,1985-02-07,"Unit 3371 Box 1895, DPO AA 95574",Mayoborough,Ohio,94973,US,Basic,Active,2022-06-29,2026-03-10 09:14:45.384977
CUST_000241,Bradley,Lee,patricia85@example.com,416.617.6880x294,1948-04-12,"USS Bauer, FPO AP 25429",Simpsonside,North Carolina,10329,US,Standard,Active,2022-08-05,2026-03-10 09:14:45.385277
CUST_000242,Samuel,Hicks,rmorales@example.org,(602)693-9087,2003-03-14,"123 Amanda Highway Apt. 242, Morganton, SD 33138",New Darren,Tennessee,46043,US,Premium,Active,2024-04-28,2026-03-10 09:14:45.385599
CUST_000243,Mark,Potts,jennifer69@example.com,500-953-4240x89164,1960-03-15,"627 Jessica Mews, Eddiefort, CO 65507",South Jackson,Idaho,25255,US,Basic,Active,2026-01-11,2026-03-10 09:14:45.385927
CUST_000244,Tracy,Blair,andrew22@example.com,+1-393-812-1637x61820,1971-04-27,"023 Joseph Road, Port Tammyville, ND 96987",Melissaland,Illinois,18750,US,Premium,Active,2025-04-09,2026-03-10 09:14:45.386233
CUST_000245,Kathleen,Stafford,kylemendoza@example.org,6843810018,1979-12-31,"03036 Hernandez Shoal Suite 361, Jacksonville, IN 13835",Michaelmouth,Delaware,47751,US,Standard,Active,2021-11-27,2026-03-10 09:14:45.386612
CUST_000246,Paula,Munoz,royrogers@example.org,+1-462-449-4514x75410,1966-12-25,"711 Moyer Harbors Apt. 152, Port Paul, MD 65277",Olsonchester,Rhode Island,83941,US,Standard,Active,2024-01-09,2026-03-10 09:14:45.387235
CUST_000247,Devon,Raymond,patrickdunn@example.net,+1-578-383-6196,1961-03-11,"58721 Rhonda Lake, West Steven, MP 72787",Sanchezbury,Arkansas,98411,US,Standard,Active,2022-05-11,2026-03-10 09:14:45.388662
CUST_000248,David,Dominguez,nicholasjohnson@example.com,(301)591-7920x252,1950-06-07,"27284 Jenkins Junction Suite 041, North Nicole, AZ 79691",New Ethan,Montana,56025,US,Basic,Active,2025-01-18,2026-03-10 09:14:45.389253
CUST_000249,Angela,Gallegos,jenna62@example.com,886-423-6903,2001-02-27,"775 Wilcox Expressway, Port Nathanchester, ID 35879",North Christianmouth,Alaska,31896,US,Basic,Inactive,2023-08-02,2026-03-10 09:14:45.389592
CUST_000250,Francisco,Rodriguez,carlaavila@example.com,283.903.4199,1948-04-18,"0546 Leonard Lock, Terriville, MA 53884",New Lindseyberg,Alaska,77463,US,Premium,Active,2024-06-08,2026-03-10 09:14:45.389953
CUST_000251,Thomas,Melton,robertsedward@example.com,713-932-2889,1998-08-19,"9606 Jason Ridge Apt. 297, Port Alexisport, OH 11926",Davismouth,Hawaii,39246,US,Premium,Inactive,2022-07-23,2026-03-10 09:14:45.390335
CUST_000252,Carlos,Ray,christopher27@example.com,447.921.9705x4669,1970-02-22,"1687 Rich Springs Apt. 903, East Melissaport, MS 21237",Nashbury,Missouri,61092,US,Premium,Active,2021-12-24,2026-03-10 09:14:45.390693
CUST_000253,Michael,Mcdonald,lrodriguez@example.net,966-536-5155,1992-12-23,"7082 Thomas Forest, Ashleyfurt, AR 47882",Irwinborough,Arkansas,28221,US,Standard,Active,2021-05-19,2026-03-10 09:14:45.391043
CUST_000254,Stephanie,Sutton,johnny21@example.org,646-414-7683,2001-09-15,"4235 Olson Plain Apt. 659, Morrowside, WY 78767",North Jennifer,Pennsylvania,81308,US,Standard,Active,2022-06-01,2026-03-10 09:14:45.391385
CUST_000255,Mario,Downs,alexis72@example.com,816-448-0727x91033,1986-01-30,"39055 Kevin Inlet Apt. 776, Bellside, NE 69073",Danielburgh,New Jersey,56650,US,Basic,Active,2024-05-11,2026-03-10 09:14:45.391727
CUST_000256,Gregory,Larson,qjames@example.net,+1-364-991-1110x96179,1979-06-11,"463 Kimberly Plaza, Wilsonfort, DE 46456",Gutierrezfurt,Alabama,49606,US,Premium,Active,2023-02-02,2026-03-10 09:14:45.392088
CUST_000257,William,Adams,kyle63@example.org,(800)502-5895x52963,1987-02-15,"626 Richard Island, South Jerry, VT 17059",Lake Barbarafurt,Wisconsin,82724,US,Standard,Active,2023-05-26,2026-03-10 09:14:45.392394
CUST_000258,Mary,Moore,james10@example.com,2924098196,1976-01-23,"33438 Jessica Valley Suite 404, East Courtneyshire, VI 14056",South Saraville,Connecticut,19091,US,Basic,Active,2023-08-03,2026-03-10 09:14:45.392717
CUST_000259,Jose,White,snydermichael@example.org,(417)406-1713x6657,1965-07-08,"990 Theresa Key, Cooleyside, AL 21261",Saraborough,Rhode Island,04374,US,Basic,Active,2025-09-29,2026-03-10 09:14:45.393083
CUST_000260,Andrew,Hunt,javierdiaz@example.org,5523312447,1968-11-27,"7686 John Flat Suite 619, Gabrielborough, VA 64442",Andradechester,Rhode Island,98422,US,Standard,Active,2023-07-01,2026-03-10 09:14:45.393440
CUST_000261,Lisa,Dean,kpatterson@example.com,(717)820-8496x498,1947-03-24,"2531 Diane Landing Apt. 510, Haleymouth, IL 61498",Rachelside,California,51041,US,Standard,Active,2023-08-07,2026-03-10 09:14:45.393758
CUST_000262,Carolyn,Rose,hoffmanjennifer@example.net,996-965-5330,1948-05-16,"Unit 6117 Box 2959, DPO AA 31489",West Andrewshire,Alabama,61026,US,Standard,Active,2023-08-09,2026-03-10 09:14:45.394034
CUST_000263,David,Rasmussen,huangsamantha@example.org,901-271-6445x56185,1971-12-15,"1591 Jeffrey Views Apt. 215, Perezland, ID 95411",Lisaside,Alabama,90710,US,Standard,Active,2021-08-19,2026-03-10 09:14:45.394402
CUST_000264,Jordan,Glover,williamskevin@example.com,996-342-2971x25296,1980-09-10,"745 Perez Greens Suite 158, Lake Deborah, PR 27487",North Teresaton,Indiana,02221,US,Basic,Active,2023-01-09,2026-03-10 09:14:45.394781
CUST_000265,Taylor,Cruz,ngarcia@example.net,001-588-854-7281x23567,1957-12-23,"49127 Julie Garden Apt. 724, South Dorothymouth, MI 35310",New Christopherchester,Indiana,20243,US,Premium,Active,2024-07-24,2026-03-10 09:14:45.395109
CUST_000266,Wayne,Romero,alexandermitchell@example.org,+1-866-334-3629x4897,1991-07-17,"31009 Allen Place, West Jeremyfurt, MO 51997",East Jessicaview,New York,27463,US,Standard,Active,2022-08-22,2026-03-10 09:14:45.395465
CUST_000267,Kristi,Bailey,janice40@example.org,(489)474-3251,1967-10-16,"PSC 2076, Box 5024, APO AE 22878",New Michaelfort,Pennsylvania,00632,US,Premium,Active,2025-05-04,2026-03-10 09:14:45.395699
CUST_000268,Morgan,Kennedy,fuentesashley@example.com,988.922.1145,1995-03-11,"745 Smith Knoll Suite 589, Rodriguezhaven, VA 84360",East Tiffanybury,Texas,19065,US,Standard,Inactive,2024-03-22,2026-03-10 09:14:45.396101
CUST_000269,Tyler,Sanchez,vhoward@example.org,761.748.7824,1971-10-19,"3098 Flowers Crossing Suite 795, Danieltown, NM 90354",South Erin,North Dakota,38483,US,Standard,Active,2025-12-07,2026-03-10 09:14:45.396440
CUST_000270,Elizabeth,Torres,calvin40@example.com,8347910740,1990-02-12,"2548 Stephanie Station, Douglasborough, NE 77207",West Jefferyfort,Minnesota,33102,US,Premium,Inactive,2024-06-21,2026-03-10 09:14:45.396754
CUST_000271,Roberto,Rasmussen,orozcosamantha@example.net,629-665-9234x2683,1951-01-05,"266 Dillon Mills Suite 857, Ronaldchester, MT 60962",New Anthonychester,Colorado,99572,US,Premium,Active,2022-05-19,2026-03-10 09:14:45.397108
CUST_000272,Christina,Turner,bettywatson@example.net,+1-994-206-2607,1950-12-13,"9149 Vaughn Way, North Joyhaven, WA 94473",Lake Jamieberg,Oklahoma,97549,US,Premium,Inactive,2025-05-25,2026-03-10 09:14:45.397476
CUST_000273,Derek,Jacobson,kevincollins@example.org,393.911.0291x8133,1946-11-12,"0146 Mcgrath Viaduct Apt. 849, Villarrealville, NE 19669",East Donaldbury,Hawaii,67546,US,Premium,Active,2025-11-01,2026-03-10 09:14:45.397863
CUST_000274,James,Castillo,elizabeth97@example.com,+1-846-261-7662x04719,1984-09-10,"52774 Tina Knolls Apt. 586, East Dianastad, SD 94769",Stephenberg,Louisiana,86804,US,Basic,Active,2023-10-06,2026-03-10 09:14:45.398181
CUST_000275,Sandra,Jones,ebennett@example.net,+1-329-288-4259x95996,1947-03-13,"11775 Tina Valley, North Rachel, HI 95942",Camposchester,California,08617,US,Standard,Active,2023-04-26,2026-03-10 09:14:45.398528
CUST_000276,Danny,Bradford,alexandernicholas@example.net,5255176298,1962-05-15,"32683 Brandi Roads Apt. 302, West Kimshire, ND 09933",Jacobhaven,New York,25422,US,Basic,Active,2022-12-13,2026-03-10 09:14:45.398905
CUST_000277,Ashley,Wells,michael82@example.org,566.219.1284x117,1986-02-13,"44651 Tammy Club, Port April, RI 66043",Reginaldton,Ohio,91926,US,Standard,Inactive,2022-02-16,2026-03-10 09:14:45.399229
CUST_000278,Brandi,Giles,denise05@example.com,235-702-3850x371,1950-01-01,"USS Clay, FPO AA 17470",Jenniferville,Arizona,65590,US,Basic,Active,2025-07-03,2026-03-10 09:14:45.399505
CUST_000279,Jeffrey,Bell,oturner@example.org,2038896087,1997-04-17,"6821 Wilson Ridges, Michaelmouth, NE 08093",East Christopher,Alabama,30270,US,Standard,Active,2024-09-12,2026-03-10 09:14:45.399844
CUST_000280,Julie,Beasley,ritteralexis@example.net,701.702.7240,1986-03-08,"2967 Diane Club, Shawnaborough, NM 92940",Priscillabury,New Hampshire,93972,US,Premium,Active,2023-10-05,2026-03-10 09:14:45.400195
CUST_000281,Shelly,Deleon,misty38@example.com,588-610-5697x41328,1995-09-04,"2037 Benton Brooks, Huffview, KY 77602",Evansland,Arkansas,37082,US,Premium,Active,2024-06-13,2026-03-10 09:14:45.400537
CUST_000282,Tyler,Roy,owallace@example.org,(526)280-4085x0954,1968-05-22,"0186 Garrison Place Suite 699, Franciscofurt, NH 98232",East Rebecca,Louisiana,89970,US,Premium,Active,2023-07-09,2026-03-10 09:14:45.400883
CUST_000283,Christopher,Wright,matthew60@example.net,954-949-0149x542,1946-05-13,"57836 Bethany Common Suite 985, South Hectorview, KS 65372",East Crystal,Georgia,81496,US,Standard,Active,2021-08-10,2026-03-10 09:14:45.401203
CUST_000284,Jesse,Pena,gabriellevalencia@example.net,308-330-4405x80935,1979-09-08,"35956 Dawn Wells, Douglasmouth, PA 47724",Theresastad,New Mexico,39044,US,Premium,Inactive,2021-06-13,2026-03-10 09:14:45.401569
CUST_000285,Ethan,Williams,rhondajohnson@example.net,258.489.5369,1971-02-14,"39898 Ryan Crossing, New Thomashaven, NC 58306",Josephshire,Maine,32486,US,Standard,Active,2023-12-25,2026-03-10 09:14:45.401947
CUST_000286,John,Saunders,jerry51@example.net,776.951.5881,1986-05-16,"92836 Catherine Underpass Suite 551, South Robertberg, OK 65276",East Nancy,Alabama,22360,US,Premium,Active,2022-03-19,2026-03-10 09:14:45.402284
CUST_000287,Robert,Cannon,inewton@example.org,(602)312-8866x52683,1968-02-09,"PSC 5999, Box 1015, APO AA 54093",Yangchester,Maine,99809,US,Premium,Active,2025-03-30,2026-03-10 09:14:45.402545
CUST_000288,Isabel,Quinn,hernandezalan@example.net,(976)757-2894x134,1948-06-22,"5652 Bobby Street Apt. 684, Coryport, GA 16039",Joshuamouth,Iowa,22694,US,Standard,Active,2023-08-22,2026-03-10 09:14:45.402918
CUST_000289,Sheila,Green,middletonelizabeth@example.org,538-282-0908,1978-06-03,"3496 Meyer Village, Phillipsville, VT 93080",South Pamelafort,Kentucky,11886,US,Basic,Active,2022-05-08,2026-03-10 09:14:45.403428
CUST_000290,Victoria,Dennis,schmittlinda@example.net,315.728.5478,2005-11-27,"PSC 6185, Box 3800, APO AE 18441",Wigginsbury,Utah,26148,US,Standard,Active,2023-06-11,2026-03-10 09:14:45.404598
CUST_000291,Theodore,Washington,jessicacampbell@example.org,+1-818-630-6178x9320,1986-12-05,"578 Natalie Ville, West Elizabeth, NM 83079",Harperside,New Mexico,39221,US,Premium,Inactive,2022-01-02,2026-03-10 09:14:45.405685
CUST_000292,Jeffery,Mccarty,robert75@example.org,+1-561-227-5156x27796,1964-12-26,"0854 Jenkins Valleys, Colemanview, PW 07661",Toddbury,Michigan,83897,US,Standard,Inactive,2021-07-28,2026-03-10 09:14:45.406653
CUST_000293,Kyle,Ortiz,amandachan@example.org,+1-395-229-8006x155,1980-06-25,"86342 Rivera Forge, North Barry, AK 99476",New Raymondfort,Arizona,21072,US,Basic,Active,2023-08-05,2026-03-10 09:14:45.407645
CUST_000294,Kevin,Hall,arthurbrady@example.com,+1-462-341-1186x0089,1995-04-07,"94568 Kevin Mount Apt. 149, Bennettchester, CO 29632",Hoffmanfort,Maine,92628,US,Standard,Active,2025-09-20,2026-03-10 09:14:45.408542
CUST_000295,William,Reyes,xluna@example.net,001-317-639-0637x579,1967-10-23,"82379 Christopher Lodge, Millsshire, WV 30966",Port Trevorchester,Maryland,97561,US,Standard,Inactive,2024-01-22,2026-03-10 09:14:45.409335
CUST_000296,Mary,Johnson,rsavage@example.net,987.387.5357,2007-11-17,"2028 Gabriel Mill, North Nicolefort, GA 82573",Taylorside,Nebraska,52851,US,Premium,Inactive,2021-04-06,2026-03-10 09:14:45.410117
CUST_000297,Kenneth,Graham,jennifer48@example.com,+1-659-922-4839x589,1976-09-07,"228 Smith Mall Apt. 271, West Jacquelineborough, UT 12801",Riveraton,South Carolina,61933,US,Premium,Active,2022-07-08,2026-03-10 09:14:45.410852
CUST_000298,Carl,Fields,michaelsmith@example.org,346-494-5964x883,1952-03-12,"49128 Rivera Trail Suite 973, North Krista, IL 12472",East Fred,Alabama,42881,US,Basic,Active,2021-11-05,2026-03-10 09:14:45.411636
CUST_000299,Paula,Williams,ecoleman@example.com,381-538-6667x5485,1956-06-28,"USNV Dawson, FPO AA 73965",Henryview,Utah,16261,US,Premium,Inactive,2025-12-06,2026-03-10 09:14:45.412248
CUST_000300,Rachel,Pearson,anthonydiaz@example.com,001-556-239-8365x20375,1985-01-28,"4809 Johnson Harbor, Sandersview, KY 82456",New Madelinefort,Rhode Island,83369,US,Basic,Inactive,2025-01-19,2026-03-10 09:14:45.412954
CUST_000301,Tracy,Wells,johnsonanthony@example.net,(722)316-1070,2003-07-26,"905 Hurst Extension, Zacharyfurt, MT 88020",North Jameshaven,Georgia,96046,US,Standard,Active,2023-06-15,2026-03-10 09:14:45.413647
CUST_000302,Christopher,Ramos,charlotte86@example.org,+1-304-348-5157x9197,2007-08-29,"59020 Dana Mount, Lake Sherryport, MP 89746",Lake Katelyn,Florida,41197,US,Premium,Active,2021-08-21,2026-03-10 09:14:45.414207
CUST_000303,Nicolas,Mitchell,donald56@example.org,943.724.4741,1984-07-26,"209 Moore Port Apt. 654, West Holly, NY 72801",Christopherborough,Kentucky,29108,US,Premium,Active,2025-03-01,2026-03-10 09:14:45.414764
CUST_000304,Jose,Weeks,thomasmcdonald@example.com,(796)790-5150x267,1989-04-11,"PSC 2542, Box 7820, APO AA 81321",Watkinschester,Washington,52842,US,Basic,Active,2025-03-19,2026-03-10 09:14:45.415243
CUST_000305,Mary,King,carolyn76@example.com,2384166496,1980-01-16,"839 David Isle Apt. 142, Stephenburgh, NH 00611",East Nicole,Maryland,40809,US,Basic,Active,2021-11-13,2026-03-10 09:14:45.415711
CUST_000306,Jack,Hodge,pdavis@example.org,+1-985-507-2517x86376,1997-02-10,"PSC 6252, Box 6546, APO AP 52123",West Tracyshire,Alaska,29558,US,Premium,Inactive,2022-09-13,2026-03-10 09:14:45.416071
CUST_000307,Katrina,Wood,walter09@example.net,001-461-832-7303x46156,1955-06-12,"704 White Locks Apt. 715, Lake Michelletown, GA 42316",New William,Utah,60098,US,Standard,Active,2021-04-14,2026-03-10 09:14:45.416532
CUST_000308,Todd,Choi,dhenderson@example.com,(841)397-8575x85126,1955-06-03,"89760 Campbell Crossing Suite 750, Johnnymouth, TX 39317",New Josephport,Minnesota,55165,US,Premium,Active,2021-05-02,2026-03-10 09:14:45.416984
CUST_000309,Sean,Evans,larsonmichael@example.org,+1-963-821-8122,2005-12-08,"938 Williams Islands Suite 029, South Williamland, MA 83959",Robertotown,Idaho,98381,US,Basic,Active,2023-05-16,2026-03-10 09:14:45.417477
CUST_000310,Jennifer,Newton,copelandryan@example.org,794.949.8830,1959-11-01,"2480 Browning Springs Suite 406, North Kimberly, TN 17509",Josephmouth,Connecticut,29510,US,Standard,Active,2023-02-05,2026-03-10 09:14:45.417912
CUST_000311,Andrew,Nguyen,carrjessica@example.net,796.795.8678x055,2001-03-02,"738 Emily Glens Suite 091, Hoffmanstad, CO 27705",Kevinmouth,New Hampshire,88909,US,Basic,Active,2025-02-28,2026-03-10 09:14:45.418342
CUST_000312,Anthony,Weber,claudiacunningham@example.com,001-504-587-3682x69116,1952-09-18,"68653 Lester Harbors, Kayleeville, TN 90527",Wayneside,Montana,30005,US,Basic,Active,2024-08-15,2026-03-10 09:14:45.418747
CUST_000313,Troy,Marshall,lmoore@example.com,208-557-2169x6663,1954-08-14,"960 Bishop Expressway, Cohenstad, AK 97882",Arnoldborough,Hawaii,60501,US,Premium,Active,2024-04-28,2026-03-10 09:14:45.419150
CUST_000314,Jennifer,Allen,mgiles@example.com,(941)503-9773,1999-05-29,"195 John Stravenue Apt. 006, Atkinsland, WY 55169",Nicoleside,Delaware,94321,US,Premium,Active,2025-09-23,2026-03-10 09:14:45.419514
CUST_000315,Jennifer,Gonzales,carterraymond@example.net,001-705-868-7611x24912,1989-11-12,"3415 Stephen Station, Goodwinview, MA 39205",Riveramouth,Vermont,34307,US,Standard,Active,2026-01-07,2026-03-10 09:14:45.419909
CUST_000316,Joshua,Johnson,earlroberts@example.org,(495)444-2947x742,1986-07-11,"3039 Hernandez Bridge Suite 588, Woodsburgh, MI 84891",New Melissa,Massachusetts,69095,US,Standard,Active,2024-05-15,2026-03-10 09:14:45.420301
CUST_000317,Nicholas,Howe,monicaolson@example.com,(701)953-4332x4913,1976-06-11,"833 Beck Locks, West Williamview, OH 70592",Port Brianshire,North Dakota,33003,US,Basic,Active,2023-04-08,2026-03-10 09:14:45.420928
CUST_000318,Jonathan,Stevenson,jeremylove@example.org,6942841312,1959-04-29,"1805 James Crescent Suite 173, New Bridgetfort, ME 75124",New Russellville,Washington,58518,US,Basic,Inactive,2022-11-04,2026-03-10 09:14:45.421647
CUST_000319,Brianna,Reid,qgay@example.com,+1-547-725-8784x448,1963-12-03,"712 Smith Pass Suite 722, Port Ryanport, CT 58591",Danaside,Idaho,25875,US,Standard,Active,2022-02-09,2026-03-10 09:14:45.422061
CUST_000320,Kathryn,Lewis,luke87@example.org,+1-749-939-2523x62292,1989-08-28,"434 Michael Village Suite 524, Jessicamouth, NV 40873",Elliottchester,Alabama,53464,US,Standard,Active,2021-08-27,2026-03-10 09:14:45.422401
CUST_000321,Tanya,Gomez,theresawang@example.org,001-533-544-5056x658,1987-03-19,"13257 Crane Cape Suite 734, Brownton, SC 45418",Amandamouth,Maine,15054,US,Basic,Active,2025-03-13,2026-03-10 09:14:45.422825
CUST_000322,Dennis,Brady,tiffany62@example.org,001-649-638-1735,1992-02-11,"557 Jack Mountain, South Michael, ID 89324",Jonathantown,Florida,16123,US,Premium,Active,2024-09-05,2026-03-10 09:14:45.423132
CUST_000323,Ronald,Shaffer,deckerbrian@example.net,(309)360-8587x495,1983-08-28,"281 Bishop Field, Port Gabriellaview, NH 59652",Lake Mark,Idaho,85414,US,Premium,Active,2026-01-29,2026-03-10 09:14:45.423545
CUST_000324,Matthew,Rose,zpreston@example.net,709-960-0356x2439,1989-08-31,"923 Jamie Falls Apt. 089, Port Davidstad, CA 43421",Sarahborough,Illinois,40206,US,Standard,Active,2022-07-29,2026-03-10 09:14:45.423890
CUST_000325,Roger,Nelson,kelseyjohnson@example.com,860-573-6077,1959-03-08,"28981 Katherine Crest, Yangstad, WA 42035",Leeland,North Carolina,47668,US,Premium,Inactive,2025-04-02,2026-03-10 09:14:45.425008
CUST_000326,Jonathan,Rodriguez,ysmith@example.com,(615)754-1643x1670,1948-04-10,"90282 Heather Track, North Caitlynborough, VI 97474",Nathanchester,Hawaii,55451,US,Basic,Active,2022-08-26,2026-03-10 09:14:45.425882
CUST_000327,Greg,Stone,judypatrick@example.org,(212)207-3465x495,1967-10-02,"26086 Eric Bridge Suite 316, North Tanyamouth, MT 70850",Taylortown,Maryland,62923,US,Basic,Inactive,2025-03-06,2026-03-10 09:14:45.426361
CUST_000328,Rachel,Scott,diana59@example.net,001-317-379-3238x223,1993-12-30,"34245 Barnett Pike, Kathleenberg, MD 55816",Donnashire,West Virginia,04986,US,Standard,Active,2024-06-17,2026-03-10 09:14:45.426715
CUST_000329,Crystal,Bauer,alexiswalters@example.org,(865)909-7753,1959-10-22,"714 Rogers Ferry Suite 578, Alvaradomouth, WV 68536",Bryanstad,Nevada,84687,US,Basic,Inactive,2021-05-26,2026-03-10 09:14:45.427117
CUST_000330,Tami,Martinez,theresagreer@example.org,+1-442-854-7681,2000-12-27,"USNS Thomas, FPO AP 29580",East Jessicastad,North Dakota,79266,US,Basic,Active,2022-06-23,2026-03-10 09:14:45.427439
CUST_000331,Anna,Schmidt,mcbridemichael@example.org,001-882-552-1293x289,1964-02-19,"6867 Morris Stravenue Suite 014, Jasonland, AR 99482",Taylorfort,Hawaii,32281,US,Premium,Inactive,2024-07-06,2026-03-10 09:14:45.427842
CUST_000332,Kristie,Lucas,pvargas@example.com,934-426-1923,1990-12-07,"18481 Hall Mill Suite 189, Hernandezmouth, FM 36166",South Maryview,Delaware,82669,US,Premium,Active,2025-02-25,2026-03-10 09:14:45.428193
CUST_000333,Ronald,Jackson,oblake@example.net,219-395-3766,2004-01-23,"8564 Miller Courts Suite 397, New Ryan, KY 14127",Castroshire,Missouri,80012,US,Premium,Active,2025-08-07,2026-03-10 09:14:45.428548
CUST_000334,Monica,Contreras,guzmanbrittany@example.net,891-213-5996,1968-10-27,"9806 Caldwell Burg Apt. 920, Coreychester, AS 04220",Atkinsonview,Minnesota,90024,US,Premium,Active,2024-02-10,2026-03-10 09:14:45.428920
CUST_000335,Michael,Sheppard,sean05@example.com,001-742-738-8565x271,1987-02-18,"4116 Howell Route, Port Patrick, KS 93220",Bellmouth,Mississippi,99430,US,Premium,Active,2022-07-16,2026-03-10 09:14:45.429248
CUST_000336,Susan,Morris,lopezlance@example.net,001-884-688-2691x311,1955-02-09,"2614 Mario Fork Suite 038, Lake Victoria, AK 65315",Port Heather,Iowa,32659,US,Premium,Active,2023-02-08,2026-03-10 09:14:45.429609
CUST_000337,Scott,Cain,alexandersanchez@example.org,+1-877-868-8936x289,1996-01-03,"6553 Fernandez Club Apt. 538, North Tina, WY 67013",Nicholsville,Rhode Island,30362,US,Standard,Inactive,2024-02-24,2026-03-10 09:14:45.429982
CUST_000338,Jennifer,Newman,stevenandrews@example.org,297.779.6120x878,1977-08-15,"51494 Jennifer Overpass, Padillaberg, MO 28708",Collinsport,Michigan,30983,US,Premium,Active,2026-01-12,2026-03-10 09:14:45.430351
CUST_000339,Lauren,Romero,ithomas@example.net,001-350-890-5911,1994-11-21,"92207 Martin Court, Berryfurt, AS 53922",Hortonberg,Michigan,24485,US,Premium,Active,2021-12-31,2026-03-10 09:14:45.430689
CUST_000340,Larry,Thompson,fkoch@example.org,(346)633-5157,1946-07-30,"051 Aaron Pines, North Markport, AK 74960",Micheleburgh,Illinois,83925,US,Basic,Active,2025-06-03,2026-03-10 09:14:45.430998
CUST_000341,Hunter,Robinson,collin29@example.com,001-227-328-2709,2000-02-13,"USNV Rodriguez, FPO AP 24148",North Tyler,Rhode Island,20850,US,Premium,Active,2024-01-21,2026-03-10 09:14:45.431266
CUST_000342,Sharon,Mcfarland,hbowers@example.net,+1-815-235-2373,1969-07-28,"918 Elizabeth Islands Suite 834, Derekborough, LA 82596",Powellfurt,Colorado,64787,US,Basic,Inactive,2021-05-22,2026-03-10 09:14:45.431613
CUST_000343,Travis,Morris,tlynch@example.com,001-240-280-3149x98250,1965-10-20,"068 William Springs Apt. 317, East Jennifer, CA 94090",South Jamie,South Dakota,80850,US,Premium,Active,2021-04-26,2026-03-10 09:14:45.431929
CUST_000344,Brandon,James,glassadam@example.org,+1-852-663-5602x29394,1959-02-17,"USNV Ortiz, FPO AE 55012",Bennettborough,Wyoming,64492,US,Standard,Active,2023-05-05,2026-03-10 09:14:45.432254
CUST_000345,Carol,Sims,xwilliams@example.com,(731)411-2712,1995-07-21,"8449 Rodriguez Crest Suite 318, Gonzalezhaven, AZ 61968",Rodriguezbury,Arizona,51365,US,Basic,Active,2022-10-03,2026-03-10 09:14:45.432617
CUST_000346,Christopher,Steele,allenchristina@example.com,001-727-690-8335x0902,2007-12-02,"06624 Jeffrey Road Apt. 570, Jonesbury, PA 69779",Angelaberg,Oklahoma,42123,US,Basic,Inactive,2021-09-01,2026-03-10 09:14:45.432993
CUST_000347,Daniel,Brown,montgomerygeoffrey@example.com,(302)513-0609x069,1997-01-19,"79649 Cole Summit, Lake Tracy, KS 45740",Mendozaberg,New Jersey,70815,US,Premium,Active,2024-03-31,2026-03-10 09:14:45.433364
CUST_000348,Jeffrey,Mitchell,sylviaprice@example.com,(550)864-2076,1953-09-11,"66677 Farley Mountain Suite 556, Lake Alyssa, IA 28938",New James,Washington,86920,US,Basic,Inactive,2024-04-11,2026-03-10 09:14:45.433745
CUST_000349,Rachel,Kelley,tbrooks@example.org,(427)818-7496x0335,1980-05-27,"36924 Danielle Ports Apt. 265, Sanchezberg, WV 64291",Cherylhaven,West Virginia,82825,US,Premium,Inactive,2021-06-26,2026-03-10 09:14:45.434084
CUST_000350,Erica,Buchanan,smithsamantha@example.org,915-753-2341x59597,1993-01-25,"82226 Amanda River Suite 288, Gravesview, UT 33189",Lake Soniamouth,Connecticut,99548,US,Basic,Active,2021-07-09,2026-03-10 09:14:45.434457
CUST_000351,Derek,James,xwoods@example.org,001-757-799-2707,1950-12-21,"29462 Victoria Turnpike, Lake Malik, VT 11389",Carriefort,Alaska,82009,US,Premium,Active,2024-09-26,2026-03-10 09:14:45.434779
CUST_000352,Victoria,Diaz,james48@example.org,352.703.4476x5047,1982-09-13,"904 Gonzalez Mountains, Priceview, UT 49671",Michaelhaven,Nevada,53872,US,Premium,Active,2024-02-04,2026-03-10 09:14:45.435114
CUST_000353,David,Reed,andrea74@example.com,571-358-1021,1957-03-29,"311 Jennifer Street, Mollyland, FL 76883",Welchmouth,Texas,14372,US,Premium,Active,2022-03-22,2026-03-10 09:14:45.435512
CUST_000354,Brian,Taylor,lopezjennifer@example.org,5639301658,2000-10-27,"274 Scott Parkways Apt. 123, Douglasside, OK 25318",Lake Kathleenborough,Idaho,42628,US,Standard,Active,2023-02-14,2026-03-10 09:14:45.436097
